datetime,timestamp,location,latitude,longitude,request_status,precipIntensityMax_mmhr,precipIntensitySum_mm,temperatureMax_C,temperatureMin_C,temperatureMean_C,humidityMean,no_daily,no_hourly,uvIndex,sunshineTime
2017-01-26 17:00:00+08:00,1485421200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-01-27 17:00:00+08:00,1485507600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-01-28 17:00:00+08:00,1485594000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-01-29 17:00:00+08:00,1485680400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-01-30 17:00:00+08:00,1485766800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-01-31 17:00:00+08:00,1485853200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-01 17:00:00+08:00,1485939600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-02 17:00:00+08:00,1486026000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-03 17:00:00+08:00,1486112400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-04 17:00:00+08:00,1486198800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-05 17:00:00+08:00,1486285200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-06 17:00:00+08:00,1486371600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-07 17:00:00+08:00,1486458000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-08 17:00:00+08:00,1486544400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-09 17:00:00+08:00,1486630800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-10 17:00:00+08:00,1486717200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-11 17:00:00+08:00,1486803600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-12 17:00:00+08:00,1486890000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-13 17:00:00+08:00,1486976400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-14 17:00:00+08:00,1487062800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-15 17:00:00+08:00,1487149200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-16 17:00:00+08:00,1487235600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-17 17:00:00+08:00,1487322000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-18 17:00:00+08:00,1487408400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-19 17:00:00+08:00,1487494800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-20 17:00:00+08:00,1487581200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-21 17:00:00+08:00,1487667600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-22 17:00:00+08:00,1487754000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-23 17:00:00+08:00,1487840400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-24 17:00:00+08:00,1487926800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-25 17:00:00+08:00,1488013200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-26 17:00:00+08:00,1488099600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-27 17:00:00+08:00,1488186000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-02-28 17:00:00+08:00,1488272400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-01 17:00:00+08:00,1488358800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-02 17:00:00+08:00,1488445200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-03 17:00:00+08:00,1488531600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-04 17:00:00+08:00,1488618000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-05 17:00:00+08:00,1488704400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-06 17:00:00+08:00,1488790800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-07 17:00:00+08:00,1488877200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-08 17:00:00+08:00,1488963600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-09 17:00:00+08:00,1489050000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-10 17:00:00+08:00,1489136400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-11 17:00:00+08:00,1489222800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-12 17:00:00+08:00,1489309200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-13 17:00:00+08:00,1489395600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-14 17:00:00+08:00,1489482000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-15 17:00:00+08:00,1489568400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-16 17:00:00+08:00,1489654800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-17 17:00:00+08:00,1489741200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-18 17:00:00+08:00,1489827600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-19 17:00:00+08:00,1489914000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-20 17:00:00+08:00,1490000400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-21 17:00:00+08:00,1490086800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-22 17:00:00+08:00,1490173200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-23 17:00:00+08:00,1490259600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,0.0,27.84,27.84,27.84,0.86,,,0.0,
2017-03-24 17:00:00+08:00,1490346000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-25 17:00:00+08:00,1490432400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-26 17:00:00+08:00,1490518800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-27 17:00:00+08:00,1490605200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-28 17:00:00+08:00,1490691600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-29 17:00:00+08:00,1490778000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-30 17:00:00+08:00,1490864400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-03-31 17:00:00+08:00,1490950800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-01 17:00:00+08:00,1491037200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-02 17:00:00+08:00,1491123600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-03 17:00:00+08:00,1491210000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-04 17:00:00+08:00,1491296400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-05 17:00:00+08:00,1491382800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-06 17:00:00+08:00,1491469200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-07 17:00:00+08:00,1491555600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-08 17:00:00+08:00,1491642000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-09 17:00:00+08:00,1491728400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-10 17:00:00+08:00,1491814800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-11 17:00:00+08:00,1491901200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-12 17:00:00+08:00,1491987600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-13 17:00:00+08:00,1492074000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-14 17:00:00+08:00,1492160400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-15 17:00:00+08:00,1492246800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-16 17:00:00+08:00,1492333200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-17 17:00:00+08:00,1492419600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-18 17:00:00+08:00,1492506000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-19 17:00:00+08:00,1492592400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-20 17:00:00+08:00,1492678800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-21 17:00:00+08:00,1492765200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-22 17:00:00+08:00,1492851600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-23 17:00:00+08:00,1492938000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-24 17:00:00+08:00,1493024400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-25 17:00:00+08:00,1493110800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-26 17:00:00+08:00,1493197200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-27 17:00:00+08:00,1493283600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-28 17:00:00+08:00,1493370000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-29 17:00:00+08:00,1493456400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-04-30 17:00:00+08:00,1493542800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-01 17:00:00+08:00,1493629200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-02 17:00:00+08:00,1493715600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-03 17:00:00+08:00,1493802000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-04 17:00:00+08:00,1493888400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-05 17:00:00+08:00,1493974800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-06 17:00:00+08:00,1494061200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-07 17:00:00+08:00,1494147600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-08 17:00:00+08:00,1494234000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-09 17:00:00+08:00,1494320400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-10 17:00:00+08:00,1494406800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-11 17:00:00+08:00,1494493200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-12 17:00:00+08:00,1494579600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-13 17:00:00+08:00,1494666000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-14 17:00:00+08:00,1494752400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-15 17:00:00+08:00,1494838800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-16 17:00:00+08:00,1494925200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-17 17:00:00+08:00,1495011600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-18 17:00:00+08:00,1495098000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-19 17:00:00+08:00,1495184400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-20 17:00:00+08:00,1495270800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-21 17:00:00+08:00,1495357200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-22 17:00:00+08:00,1495443600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-23 17:00:00+08:00,1495530000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-24 17:00:00+08:00,1495616400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-25 17:00:00+08:00,1495702800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-26 17:00:00+08:00,1495789200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-27 17:00:00+08:00,1495875600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-28 17:00:00+08:00,1495962000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-29 17:00:00+08:00,1496048400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-30 17:00:00+08:00,1496134800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-05-31 17:00:00+08:00,1496221200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-01 17:00:00+08:00,1496307600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-02 17:00:00+08:00,1496394000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-03 17:00:00+08:00,1496480400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-04 17:00:00+08:00,1496566800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-05 17:00:00+08:00,1496653200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-06 17:00:00+08:00,1496739600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-07 17:00:00+08:00,1496826000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-08 17:00:00+08:00,1496912400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-09 17:00:00+08:00,1496998800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-10 17:00:00+08:00,1497085200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-11 17:00:00+08:00,1497171600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-12 17:00:00+08:00,1497258000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-13 17:00:00+08:00,1497344400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-14 17:00:00+08:00,1497430800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-15 17:00:00+08:00,1497517200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-16 17:00:00+08:00,1497603600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-17 17:00:00+08:00,1497690000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-18 17:00:00+08:00,1497776400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-19 17:00:00+08:00,1497862800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-20 17:00:00+08:00,1497949200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-21 17:00:00+08:00,1498035600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-22 17:00:00+08:00,1498122000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-23 17:00:00+08:00,1498208400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-24 17:00:00+08:00,1498294800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-25 17:00:00+08:00,1498381200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-26 17:00:00+08:00,1498467600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-27 17:00:00+08:00,1498554000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-28 17:00:00+08:00,1498640400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-29 17:00:00+08:00,1498726800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-06-30 17:00:00+08:00,1498813200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-01 17:00:00+08:00,1498899600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-02 17:00:00+08:00,1498986000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-03 17:00:00+08:00,1499072400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-04 17:00:00+08:00,1499158800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-05 17:00:00+08:00,1499245200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-06 17:00:00+08:00,1499331600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-07 17:00:00+08:00,1499418000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-08 17:00:00+08:00,1499504400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-09 17:00:00+08:00,1499590800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-10 17:00:00+08:00,1499677200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-11 17:00:00+08:00,1499763600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-12 17:00:00+08:00,1499850000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-13 17:00:00+08:00,1499936400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-14 17:00:00+08:00,1500022800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-15 17:00:00+08:00,1500109200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-16 17:00:00+08:00,1500195600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-17 17:00:00+08:00,1500282000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-18 17:00:00+08:00,1500368400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-19 17:00:00+08:00,1500454800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-20 17:00:00+08:00,1500541200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-21 17:00:00+08:00,1500627600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-22 17:00:00+08:00,1500714000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-23 17:00:00+08:00,1500800400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-24 17:00:00+08:00,1500886800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-25 17:00:00+08:00,1500973200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-26 17:00:00+08:00,1501059600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-27 17:00:00+08:00,1501146000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-28 17:00:00+08:00,1501232400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-29 17:00:00+08:00,1501318800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-30 17:00:00+08:00,1501405200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-07-31 17:00:00+08:00,1501491600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-08-01 17:00:00+08:00,1501578000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-08-02 17:00:00+08:00,1501664400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-08-03 17:00:00+08:00,1501750800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-08-04 17:00:00+08:00,1501837200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-08-05 17:00:00+08:00,1501923600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-08-06 17:00:00+08:00,1502010000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-08-07 17:00:00+08:00,1502096400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-08-08 17:00:00+08:00,1502182800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-08-09 17:00:00+08:00,1502269200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-08-10 17:00:00+08:00,1502355600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-08-11 17:00:00+08:00,1502442000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-08-12 17:00:00+08:00,1502528400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-08-13 17:00:00+08:00,1502614800,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-08-14 17:00:00+08:00,1502701200,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-08-15 17:00:00+08:00,1502787600,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-08-16 17:00:00+08:00,1502874000,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
2017-08-17 17:00:00+08:00,1502960400,Kinabatangan,5.428298000000001,118.46194799999999,200.0,,,,,,,,,,
